@relation emotion

@attribute AU1 numeric
@attribute AU2 numeric
@attribute AU4 numeric
@attribute AU6 numeric
@attribute AU7 numeric
@attribute AU9 numeric
@attribute AU12 numeric
@attribute AU15 numeric
@attribute AU16 numeric
@attribute AU20 numeric
@attribute AU23 numeric
@attribute AU26 numeric
@attribute Left numeric
@attribute Lower numeric
@attribute Right numeric
@attribute Upper numeric
@attribute class{Positive,Negative,Neutral}

@data
0.0,0.0,0.0,0.0,0.4,0.0,1.18,0.62,0.95,1.8,0.95,0.62,0.55,1.8,1.8,0.55,Negative
0.0,0.0,0.0,0.0,0.0,0.15,0.15,2.41,2.41,2.41,2.41,0.0,0.0,2.56,2.71,0.15,Negative
0.0,0.0,0.0,0.0,0.35,0.0,1.71,0.12,1.38,1.38,0.33,0.0,0.57,1.83,1.81,0.55,Negative
0.0,0.0,0.0,0.0,0.0,0.3,0.22,1.12,0.22,1.12,0.0,1.18,1.7,1.4,0.0,0.3,Neutral
0.0,0.0,0.0,0.0,0.0,0.15,0.42,0.0,1.28,1.02,1.02,0.0,0.7,1.65,1.17,0.22,Negative
0.0,0.0,0.0,0.18,0.0,0.52,0.0,0.0,1.23,0.77,1.23,0.0,0.53,1.57,1.42,0.38,Negative
0.0,0.0,0.0,0.0,0.0,0.13,0.35,0.0,1.53,0.0,1.18,0.0,0.27,1.8,1.8,0.27,Negative
0.0,0.0,0.0,0.0,0.09,0.55,0.8,0.0,1.43,0.38,0.63,0.0,0.23,1.98,1.45,0.09,Neutral
0.0,0.0,0.0,0.2,0.0,0.43,0.67,0.0,1.4,0.73,0.73,0.0,0.65,1.83,1.6,0.42,Negative
0.0,0.0,0.0,0.43,0.0,0.12,0.0,0.0,0.78,0.78,0.78,0.0,1.26,1.87,1.2,0.59,Neutral
0.0,0.0,0.0,0.18,0.0,0.0,0.97,0.95,1.92,0.95,0.95,0.0,0.3,1.92,2.1,0.48,Negative
0.0,0.0,0.0,0.0,0.0,0.12,1.47,0.0,1.37,0.0,0.0,0.0,0.65,1.9,1.37,0.22,Neutral
0.22,0.0,0.22,0.3,0.0,0.3,0.73,1.25,1.98,1.25,1.25,1.25,2.81,2.3,0.18,0.4,Negative
0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.58,1.6,2.1,0.83,1.08,1.65,2.28,0.83,0.2,Negative
0.2,0.0,0.0,0.3,0.43,0.3,1.16,0.0,1.03,0.2,0.0,0.0,0.33,1.66,1.96,0.63,Negative
0.0,0.0,0.0,0.0,0.0,0.23,0.85,0.0,0.85,0.0,0.0,0.0,0.0,1.08,1.08,0.0,Positive
0.0,0.0,0.0,0.7,0.0,0.95,1.78,0.0,1.5,1.23,0.0,0.0,0.85,2.4,1.88,0.33,Neutral
0.0,0.0,0.0,0.17,0.0,0.33,1.0,0.0,1.0,1.14,1.14,1.14,0.45,2.42,2.14,0.17,Negative
